"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
0.206687071842843,1.56089117280463,-0.970721993032001,-1.19006304943888,0.945313222605416,-1.08994237991753,1.74809208162875,0.0871989735493402,-0.0672340194874112,1.56170065787503,-0.859910717370831,0.596528737235274
-2.33889680176093,-2.1932460275211,3.23063976351779,-3.29282106995891,-1.89304368230262,6.5827124117188,-0.262144458731588,-1.51044696939664,0.385593775165141,-0.806099416895916,3.37505185417545,1.59832567009701
-2.48495169891297,-1.29966704901986,3.76897656021154,-2.94756126892168,-1.1800856908153,6.4314703327529,-0.402655056600548,-1.22530855241454,0.613126179022137,-0.15460324333856,3.85016790967098,1.79257284216004
0.17135715146943,1.47755154871083,-1.09517615200523,0.129238654939979,1.08147229715304,-1.86300836486474,0.995697069384527,-1.00323726237063,-1.90200815161778,0.376999967498285,-0.322888973280301,-0.56226135763973
1.23986194967152,2.34035858140851,-1.57185227963245,-0.437302831066535,1.61068945582372,-1.32844407175952,0.251956408482005,-0.731051097938422,-1.06561124129063,0.26043408499558,-0.790047099849195,0.357376701578595
0.772607539335662,1.93488250040588,0.937794666376578,0.391819931503056,0.850869179601712,0.210403450364058,0.584953313239966,0.327127079901249,0.454655815148861,0.75478513799549,0.352040185267902,0.323929931256492
0.865870291568485,0.716125526031768,0.572000911649128,1.98422743918174,0.466613104445781,-0.361260435606073,2.01798842737808,0.925461421573114,0.586734716583211,1.66379861429337,0.863233574685315,0.168253106933542
0.556035337358988,1.5974990151052,-1.17215062052053,0.14564383908018,2.17535229593748,-1.80691491408985,0.416299172513099,-1.2464902281616,-1.1178799621673,1.25084742339364,-0.877406426402003,-0.64145958259806
-1.60889981475245,-1.9187903968601,3.35648791718596,-2.85450219509845,-1.45758503880353,6.45840978866388,0.211910274157681,-1.5242286271503,0.660386983673459,0.0500949057546673,3.36374190275307,1.48504929409724
0.245787899346016,2.24321955173602,-0.761236409770817,0.413790583748332,2.12470395452283,-1.26058998370353,0.0384367250059528,-0.738356148024837,-1.55642394195371,0.894509985677898,-0.275587244069083,-0.165900586317293
-2.51660487119192,-2.17908658935279,3.29125589997907,-3.52709797339611,-2.91492349058886,5.25989450799667,-1.02657168771891,-1.28983450077544,1.42317705406347,-0.356634209445259,3.33024573878255,1.43007727504304
1.35322933922506,2.16730318209543,0.0359319649514916,0.579629426040752,3.58065166438769,0.43566832292956,1.46850738677126,0.242211060752549,-0.378670763111911,1.08944486407056,0.404112937076951,-0.217228450600594
-2.32790960518796,-2.11706419433755,3.11787243267143,-3.30871645998272,-1.91461352132209,5.52655906813355,-0.689360594917983,-1.42169035585759,0.20027275625866,-0.74921012235767,3.68323755974099,2.57467113972913
0.157668826147014,2.05064530209014,-0.819768004277475,0.179833223977517,2.31612276827951,-0.505603008792556,0.494562525544912,-0.592065737792676,-1.13825641184091,0.716448124954832,-0.443235113394819,0.106765235545599
0.309575055054082,1.36110910789092,0.902568903035459,1.14248318237962,0.952924310305469,-0.501061634366395,0.810213540048541,1.35506885294679,0.0809300267222505,0.926445390429115,-0.287869588083001,0.831105250747406
0.292012223662267,0.682282081486018,0.797077886258735,1.41111877767394,1.27593323194383,-0.109036823908885,0.40496221778207,0.414536696563806,-0.468247161080311,0.117646869436569,0.258819401820136,-0.594671048595985
0.573019956166955,1.18047851615422,0.88282876674201,1.70733237543044,1.22322648370585,-0.0015572998078611,1.13451967599356,0.0525620007376707,0.390195300281908,1.02182040569211,0.197299939951806,0.257004066315085
1.13020222365815,1.12032527414922,0.109856743047028,1.10290508058707,0.729548222920465,-0.627011943251633,1.36077451865986,0.483371112549078,0.324564850789588,1.11786159849032,0.280266465790064,0.093708516487191
1.0016931277634,2.27882776892841,0.185811910560807,0.784070796155365,2.46555088113757,-1.10873135607832,-0.419909037312,-1.5073386096776,-1.49573062487582,0.181448471193339,-1.25929812037105,-0.800542555602548
1.09451240199487,0.161369983633039,0.357941433274996,0.635747915265706,0.414163677668196,-0.0526837864318549,1.34467231006368,0.66940139416978,0.470167992363331,0.93772634482062,0.521862069129586,1.09933461221764
0.308847406724303,1.86264404154927,-0.213595308282806,-0.158499536697614,2.2629072876622,-0.604556990041138,0.373051758703462,-0.414970802338461,-0.678827758214433,2.05569275088714,-0.378492773531233,-0.428102105636766
0.47813848750507,1.94011316532372,-1.46971346758643,0.257926776455049,1.89478681950847,-1.67143010598096,0.644658297994836,-1.126551761126,-1.22070615103743,0.655048378817362,-0.586465001728481,0.1858111883293
0.521340984280889,0.756388508263945,0.390134063007619,1.27553181497819,1.83078617224315,-0.0610211006437062,1.10674050956592,0.737898078511377,0.138848187826111,0.989991638984569,0.477117908349178,0.806880566305276
0.432577901938638,1.40670994974844,1.08808516101272,0.114260244372464,-0.104627339770585,0.308521001143444,0.767673694352733,0.43964076298844,-0.0202063150981211,0.227764715116859,-0.15014984471378,0.504015489644638
1.24172087666767,1.9283744500909,0.129658586596411,0.428951693343961,0.553415121589577,-0.294386913569581,0.502428219228776,0.545565373944423,0.306524390862313,1.2100388346326,0.628982290698466,0.0468164638665953
0.393017624034561,1.35568103165157,0.126852313869985,1.01888737132733,1.16805702034136,0.116008401204942,0.922505215288287,0.699146838028093,0.510649614529712,0.782041516770189,-0.230134477670093,0.787119225842169
1.58640504158052,0.775323036247247,0.00868680076886132,1.43597439800431,1.07170754095244,0.211794725309914,1.03861451371266,1.11148714324008,0.00490459124389749,1.29649059400303,-0.772196480442537,0.426099889212275
0.418340192137189,1.41337574020459,-1.55042909329421,-0.419430620627917,1.58609617865572,-1.02386918661166,1.06149542236078,-0.789430649167203,-1.24775398671088,0.286123812706198,-0.451548996894544,-0.313285962442392
0.540750930577513,2.00271682057201,-1.08311768596811,0.0505780276078656,1.5981087206354,-0.862708728307798,-0.0558353651624293,-0.975912505804658,-0.855609720277847,0.995674981302918,-0.0278319389265444,-0.287821849045759
0.422796851136864,0.775194139374738,0.555109392587336,1.63479097289145,0.960080785768212,-0.0578862832503327,-0.00869413179063165,0.895899216142482,0.345230903005217,0.392883236506703,0.123605869985102,1.51742789192608
0.0778372396871964,2.53696185903991,-2.02370601208634,0.536180133358735,2.17527383040283,-1.17731839471548,1.58888083639754,-0.0373772867147691,-1.34578691465662,0.700422505018484,-0.148528795648824,-0.219166212118294
-2.87261834814448,-1.61489608175382,3.55729361804165,-2.83524893621049,-2.65404263877667,4.07179925919965,-0.834478727085981,-1.84691253230909,0.611222764262564,-0.808384636467394,2.6556618964802,0.238146780525401
-2.21330871725616,-1.51102581947266,4.17922119607478,-2.6394015409704,-1.51593532440574,6.0223159587325,-0.385406905852095,-0.40484816571841,2.00132828568497,-0.340501488565527,3.44722098158512,1.94398702478292
-1.87225472225432,-2.5480494177173,4.20149661194559,-3.5934950459701,-1.82330397374573,6.19130311168528,-0.157353817024242,-1.44914643896731,1.24746944003915,0.147857789708925,2.62235740747646,1.47516971778633
0.644193635743036,2.69625526647453,0.118978168970487,0.31491165098202,2.20271281496934,-0.582245694727029,1.4149746229346,-0.765090996729503,-0.440985743714646,0.537395815207634,0.150606955810781,-0.453283767333577
0.119592753241049,0.310756712058418,1.00819452411146,0.673694323820278,-0.123728880066863,-0.574642346929265,-1.54087590372488,1.59382642302691,0.583299912277285,1.990075008823,2.04212527661965,-1.10766463444132
1.99127928891703,0.568874705955975,0.993282340001932,2.47581046059331,1.51132902877843,-1.42495433259303,2.60413851273365,0.148252010795,1.81090388542501,4.56595450301358,0.462011552492956,0.857522994990056
2.03145615058257,3.65728966734484,1.790361325224,0.771758025262067,2.42196524296634,3.35392946291819,2.76706635043608,2.29188761757995,1.79201832457873,1.59687548377758,3.51622329533123,2.18005400396664
2.79478857291195,2.90398458309885,0.26850469679201,3.95757892561461,3.91460571334908,-2.26048719094176,3.27224697717329,1.1469337368283,-1.13741054297011,-0.0280154011975745,-0.67494699422625,1.20664832590301
2.58976450055445,3.51698696849904,-0.380221805391151,3.54455278251806,3.66772151231432,-2.17460132280639,1.36367338947845,1.7780765979813,0.12679126022991,0.9106885139691,-0.673289641618426,1.26787751899021
2.19277159382065,3.7718545975757,0.721863763517432,2.98407434375434,2.86865519851187,-1.9394583674237,2.22071505894164,1.16765517965079,-0.814275444240337,0.317165520875877,-0.519258885269644,0.333918218535411
2.25651955183081,3.12938822407014,1.75112165286543,1.12088229176553,1.63577686891167,2.33553424058579,0.843597770056244,2.2879108868822,1.1280539419041,1.41025335119375,2.02744660653141,1.14890106151703
